match_id,competition_code,competition_name,season,matchday,stage,status,date_utc,referee,home_team_id,home_team_x,away_team_id,away_team_x,fulltime_home,fulltime_away,halftime_home,halftime_away,goal_difference,total_goals,match_outcome,home_points,away_points,referee_id,home_team_y,home_team_goals,home_team_assists,home_team_minutes,home_team_passes_attempted,home_team_passes_completed,home_team_avg_top_speed,home_team_pass_acc,home_top11_goals,home_top11_assists,home_top11_avg_pass_acc,home_top11_avg_age,home_team_name,away_team_y,away_team_goals,away_team_assists,away_team_minutes,away_team_passes_attempted,away_team_passes_completed,away_team_avg_top_speed,away_team_pass_acc,away_top11_goals,away_top11_assists,away_top11_avg_pass_acc,away_top11_avg_age,away_team_name,home_team_goals_per90,home_team_assists_per90,home_team_passes_attempted_per90,home_team_passes_completed_per90,away_team_goals_per90,away_team_assists_per90,away_team_passes_attempted_per90,away_team_passes_completed_per90,home_last3_points,home_last3_gd,home_last5_points,home_last5_gd,away_last3_points,away_last3_gd,away_last5_points,away_last5_gd,home_elo_before,away_elo_before
524065,CL,UEFA Champions League,2024/2025,3,LEAGUE_STAGE,FINISHED,2024-10-23 16:45:00+00:00,Ivan Kružliak,512,Stade Brestois 29,3,Bayer 04 Leverkusen,1,1,1,1,0,2,Draw,1,1,140,2601306.0,8.0,6.0,3965.0,1666.0,1350.0,31.410500000000003,76.58,7.0,5.0,78.16727272727273,28.27272727272728,Stade Brestois 29,50109.0,5.0,6.0,3971.0,2263.0,2033.0,31.4925,81.851,5.0,4.0,86.01545454545455,26.363636363636363,Bayer 04 Leverkusen,0.1815889029003783,0.13619167717528372,37.815889029003785,30.64312736443884,0.11332158146562579,0.13598589775875095,51.289347771342236,46.07655502392345,7.0,6.0,10.0,5.0,7.0,2.0,11.0,3.0,1504.9750165071096,1543.3433544243996
523940,CL,UEFA Champions League,2024/2025,3,LEAGUE_STAGE,FINISHED,2024-10-23 19:00:00+00:00,Slavko Vinčič,81,FC Barcelona,5,FC Bayern München,4,1,3,1,3,5,Home Win,3,0,145,50080.0,14.0,14.0,3890.0,2064.0,1815.0,30.629166666666663,82.37916666666666,13.0,12.0,86.11454545454545,24.545454545454547,FC Barcelona,50037.0,11.0,8.0,3964.0,2889.0,2647.0,30.5435,89.7675,9.0,7.0,90.12181818181818,27.63636363636364,FC Bayern München,0.32390745501285345,0.32390745501285345,47.753213367609256,41.99228791773779,0.24974772956609487,0.18163471241170534,65.5928355196771,60.098385469223004,9.0,12.0,12.0,11.0,4.0,3.0,8.0,8.0,1574.2059593062693,1548.0658703628144
523960,CL,UEFA Champions League,2024/2025,3,LEAGUE_STAGE,FINISHED,2024-10-23 19:00:00+00:00,Sandro Schärer,721,RB Leipzig,64,Liverpool FC,0,1,0,1,-1,1,Away Win,0,3,144,2603790.0,4.0,3.0,3964.0,1820.0,1578.0,31.722,79.24249999999999,4.0,2.0,82.80363636363637,24.90909090909091,RB Leipzig,7889.0,10.0,9.0,3963.0,2005.0,1735.0,31.50523809523809,82.94904761904762,9.0,8.0,85.81818181818181,27.181818181818183,Liverpool FC,0.09081735620585267,0.0681130171543895,41.32189707366297,35.82744702320888,0.22710068130204392,0.2043906131718395,45.533686601059806,39.401968205904616,6.0,2.0,10.0,6.0,9.0,4.0,15.0,8.0,1531.2571160968919,1570.7533261448489
524036,CL,UEFA Champions League,2024/2025,3,LEAGUE_STAGE,FINISHED,2024-10-23 19:00:00+00:00,Michael Oliver,1871,BSC Young Boys,108,FC Internazionale Milano,0,1,0,0,-1,1,Away Win,0,3,6,50031.0,1.0,1.0,3963.0,1476.0,1244.0,31.228181818181817,79.28545454545454,1.0,0.0,81.08454545454546,24.09090909090909,BSC Young Boys,50138.0,6.0,3.0,3963.0,1866.0,1631.0,31.294,84.03,3.0,2.0,85.91818181818182,28.63636363636364,FC Internazionale Milano,0.022710068130204392,0.022710068130204392,33.52006056018168,28.251324753974263,0.13626040878122636,0.06813020439061318,42.376987130961396,37.04012112036336,0.0,-8.0,0.0,-8.0,9.0,6.0,12.0,6.0,1482.1023546491451,1547.038802297397
523939,CL,UEFA Champions League,2024/2025,4,LEAGUE_STAGE,FINISHED,2024-11-05 20:00:00+00:00,Erik Lambrechts,4,Borussia Dortmund,2021,SK Sturm Graz,1,0,0,0,1,1,Home Win,3,0,147,52758.0,13.0,7.0,3965.0,2389.0,2144.0,31.347619047619045,78.22714285714285,8.0,6.0,88.28090909090909,27.09090909090909,Borussia Dortmund,50111.0,0.0,1.0,3958.0,1399.0,1135.0,30.551,78.4835,0.0,1.0,77.9090909090909,22.545454545454547,SK Sturm Graz,0.29508196721311475,0.158890290037831,54.22698612862547,48.66582597730139,0.0,0.022738756947953513,31.811520970186965,25.80848913592724,3.0,-3.0,6.0,-3.0,0.0,-4.0,0.0,-4.0,1524.7392538492165,1467.4047208188952
523945,CL,UEFA Champions League,2024/2025,4,LEAGUE_STAGE,FINISHED,2024-11-05 20:00:00+00:00,Danny Makkelie,64,Liverpool FC,3,Bayer 04 Leverkusen,4,0,0,0,4,4,Home Win,3,0,139,7889.0,10.0,9.0,3963.0,2005.0,1735.0,31.50523809523809,82.94904761904762,9.0,8.0,85.81818181818181,27.181818181818183,Liverpool FC,50109.0,5.0,6.0,3971.0,2263.0,2033.0,31.4925,81.851,5.0,4.0,86.01545454545455,26.363636363636363,Bayer 04 Leverkusen,0.22710068130204392,0.2043906131718395,45.533686601059806,39.401968205904616,0.11332158146562579,0.13598589775875095,51.289347771342236,46.07655502392345,7.0,2.0,13.0,4.0,3.0,0.0,7.0,1.0,1590.0802944858729,1543.3732999978367
524004,CL,UEFA Champions League,2024/2025,4,LEAGUE_STAGE,FINISHED,2024-11-05 20:00:00+00:00,Benoît Bastien,732,Celtic FC,721,RB Leipzig,3,1,2,1,2,4,Home Win,3,0,112,50050.0,9.0,7.0,3966.0,2017.0,1770.0,31.8135,80.4465,8.0,6.0,83.12181818181818,27.363636363636363,Celtic FC,2603790.0,4.0,3.0,3964.0,1820.0,1578.0,31.722,79.24249999999999,4.0,2.0,82.80363636363637,24.90909090909091,RB Leipzig,0.2042360060514372,0.1588502269288956,45.771558245083206,40.16641452344932,0.09081735620585267,0.0681130171543895,41.32189707366297,35.82744702320888,4.0,-2.0,4.0,-2.0,3.0,0.0,9.0,3.0,1503.9447027591436,1519.424123354216
523949,CL,UEFA Champions League,2024/2025,4,LEAGUE_STAGE,FINISHED,2024-11-06 20:00:00+00:00,István Kovács,108,FC Internazionale Milano,57,Arsenal FC,1,0,1,0,1,1,Home Win,3,0,130,50138.0,6.0,3.0,3963.0,1866.0,1631.0,31.294,84.03,3.0,2.0,85.91818181818182,28.63636363636364,FC Internazionale Milano,52280.0,2.0,2.0,3962.0,1916.0,1652.0,30.624761904761904,82.38952380952381,2.0,2.0,84.52363636363636,25.818181818181817,Arsenal FC,0.13626040878122636,0.06813020439061318,42.376987130961396,37.04012112036336,0.04543160020191822,0.04543160020191822,43.52347299343766,37.52650176678445,7.0,4.0,13.0,6.0,4.0,0.0,7.0,0.0,1570.8710973615048,1539.431695986439
524028,CL,UEFA Champions League,2024/2025,4,LEAGUE_STAGE,FINISHED,2024-11-06 20:00:00+00:00,Espen Eskås,7283,FK Crvena Zvezda,81,FC Barcelona,2,5,1,2,-3,7,Away Win,0,3,133,50069.0,4.0,3.0,3966.0,1491.0,1236.0,30.74217391304348,75.02913043478262,2.0,3.0,77.44727272727272,26.09090909090909,FK Crvena Zvezda,50080.0,14.0,14.0,3890.0,2064.0,1815.0,30.629166666666663,82.37916666666666,13.0,12.0,86.11454545454545,24.545454545454547,FC Barcelona,0.0907715582450832,0.0680786686838124,33.83509833585476,28.048411497730708,0.32390745501285345,0.32390745501285345,47.753213367609256,41.99228791773779,0.0,-9.0,0.0,-9.0,9.0,9.0,15.0,16.0,1475.56261901793,1597.4198778244597
524063,CL,UEFA Champions League,2024/2025,4,LEAGUE_STAGE,FINISHED,2024-11-06 20:00:00+00:00,Mikola Balakin,907,AC Sparta Praha,512,Stade Brestois 29,1,2,0,1,-1,3,Away Win,0,3,157,50033.0,5.0,4.0,3960.0,1076.0,776.0,30.895454545454548,67.94454545454545,5.0,3.0,70.17545454545456,25.545454545454547,AC Sparta Praha,2601306.0,8.0,6.0,3965.0,1666.0,1350.0,31.410500000000003,76.58,7.0,5.0,78.16727272727273,28.27272727272728,Stade Brestois 29,0.11363636363636363,0.09090909090909091,24.454545454545453,17.636363636363637,0.1815889029003783,0.13619167717528372,37.815889029003785,30.64312736443884,4.0,-2.0,4.0,-2.0,4.0,0.0,8.0,2.0,1504.1233421313025,1503.604594290165
524073,CL,UEFA Champions League,2024/2025,4,LEAGUE_STAGE,FINISHED,2024-11-06 20:00:00+00:00,Rade Obrenović,10,VfB Stuttgart,102,Atalanta BC,0,2,0,0,-2,2,Away Win,0,3,136,50107.0,3.0,3.0,3964.0,2173.0,1915.0,30.96444444444445,85.945,2.0,3.0,85.8790909090909,25.181818181818183,VfB Stuttgart,52816.0,5.0,4.0,3965.0,2091.0,1808.0,31.839473684210528,77.84263157894736,4.0,4.0,83.28818181818183,27.27272727272728,Atalanta BC,0.0681130171543895,0.0681130171543895,49.336528758829466,43.47880928355197,0.11349306431273644,0.09079445145018915,47.46279949558638,41.0390920554855,7.0,2.0,8.0,-2.0,9.0,10.0,13.0,12.0,1517.9321761911563,1546.4125431422367
524057,CL,UEFA Champions League,2024/2025,5,LEAGUE_STAGE,FINISHED,2024-11-26 17:45:00+00:00,José Sánchez Martínez,7509,ŠK Slovan Bratislava,98,AC Milan,2,3,1,1,-1,5,Away Win,0,3,30,52797.0,2.0,2.0,3960.0,1450.0,1194.0,30.965454545454545,76.10681818181818,2.0,1.0,80.56090909090909,29.09090909090909,ŠK Slovan Bratislava,50058.0,7.0,6.0,3961.0,2107.0,1914.0,32.1515,81.99199999999999,6.0,4.0,88.13636363636364,26.727272727272727,AC Milan,0.045454545454545456,0.045454545454545456,32.95454545454545,27.136363636363637,0.1590507447614239,0.13632920979550617,47.87427417318859,43.48901792476647,0.0,-9.0,0.0,-13.0,5.0,2.0,8.0,1.0,1461.7331477778116,1523.055763078213
523943,CL,UEFA Champions League,2024/2025,5,LEAGUE_STAGE,FINISHED,2024-11-26 20:00:00+00:00,Irfan Peljto,81,FC Barcelona,512,Stade Brestois 29,3,0,1,0,3,3,Home Win,3,0,138,50080.0,14.0,14.0,3890.0,2064.0,1815.0,30.629166666666663,82.37916666666666,13.0,12.0,86.11454545454545,24.545454545454547,FC Barcelona,2601306.0,8.0,6.0,3965.0,1666.0,1350.0,31.410500000000003,76.58,7.0,5.0,78.16727272727273,28.27272727272728,Stade Brestois 29,0.32390745501285345,0.32390745501285345,47.753213367609256,41.99228791773779,0.1815889029003783,0.13619167717528372,37.815889029003785,30.64312736443884,4.0,2.0,10.0,8.0,3.0,-2.0,6.0,-2.0,1596.1996845384822,1501.1914905750677
523948,CL,UEFA Champions League,2024/2025,5,LEAGUE_STAGE,FINISHED,2024-11-26 20:00:00+00:00,João Pinheiro,108,FC Internazionale Milano,721,RB Leipzig,1,0,1,0,1,1,Home Win,3,0,143,50138.0,6.0,3.0,3963.0,1866.0,1631.0,31.294,84.03,3.0,2.0,85.91818181818182,28.63636363636364,FC Internazionale Milano,2603790.0,4.0,3.0,3964.0,1820.0,1578.0,31.722,79.24249999999999,4.0,2.0,82.80363636363637,24.90909090909091,RB Leipzig,0.13626040878122636,0.06813020439061318,42.376987130961396,37.04012112036336,0.09081735620585267,0.0681130171543895,41.32189707366297,35.82744702320888,7.0,6.0,13.0,10.0,1.0,-3.0,4.0,-2.0,1583.4945639119712,1500.4792372256045
524033,CL,UEFA Champions League,2024/2025,5,LEAGUE_STAGE,FINISHED,2024-11-26 20:00:00+00:00,Szymon Marciniak,498,Sporting Clube de Portugal,57,Arsenal FC,1,5,0,3,-4,6,Away Win,0,3,153,50149.0,9.0,7.0,3966.0,1662.0,1416.0,31.90157894736842,79.17210526315789,6.0,5.0,83.64545454545454,23.454545454545453,Sporting Clube de Portugal,52280.0,2.0,2.0,3962.0,1916.0,1652.0,30.624761904761904,82.38952380952381,2.0,2.0,84.52363636363636,25.818181818181817,Arsenal FC,0.2042360060514372,0.1588502269288956,37.715582450832066,32.13313161875945,0.04543160020191822,0.04543160020191822,43.52347299343766,37.52650176678445,7.0,5.0,10.0,7.0,4.0,2.0,5.0,1.0,1529.9133344091572,1542.5972217973185
524037,CL,UEFA Champions League,2024/2025,5,LEAGUE_STAGE,FINISHED,2024-11-26 20:00:00+00:00,Manfredas Lukjančukas,1871,BSC Young Boys,102,Atalanta BC,1,6,1,4,-5,7,Away Win,0,3,146,50031.0,1.0,1.0,3963.0,1476.0,1244.0,31.228181818181817,79.28545454545454,1.0,0.0,81.08454545454546,24.09090909090909,BSC Young Boys,52816.0,5.0,4.0,3965.0,2091.0,1808.0,31.839473684210528,77.84263157894736,4.0,4.0,83.28818181818183,27.27272727272728,Atalanta BC,0.022710068130204392,0.022710068130204392,33.52006056018168,28.251324753974263,0.11349306431273644,0.09079445145018915,47.46279949558638,41.0390920554855,0.0,-7.0,0.0,-10.0,9.0,5.0,15.0,10.0,1464.2279240488933,1574.5243726159154
524031,CL,UEFA Champions League,2024/2025,5,LEAGUE_STAGE,FINISHED,2024-11-27 17:45:00+00:00,Erik Lambrechts,7283,FK Crvena Zvezda,10,VfB Stuttgart,5,1,2,1,4,6,Home Win,3,0,147,50069.0,4.0,3.0,3966.0,1491.0,1236.0,30.74217391304348,75.02913043478262,2.0,3.0,77.44727272727272,26.09090909090909,FK Crvena Zvezda,50107.0,3.0,3.0,3964.0,2173.0,1915.0,30.96444444444445,85.945,2.0,3.0,85.8790909090909,25.181818181818183,VfB Stuttgart,0.0907715582450832,0.0680786686838124,33.83509833585476,28.048411497730708,0.0681130171543895,0.0681130171543895,49.336528758829466,43.47880928355197,0.0,-11.0,0.0,-12.0,3.0,-1.0,7.0,0.0,1466.1908928756382,1499.3573231127284
524071,CL,UEFA Champions League,2024/2025,5,LEAGUE_STAGE,FINISHED,2024-11-27 17:45:00+00:00,Rohit Saggi,2021,SK Sturm Graz,298,Girona FC,1,0,0,0,1,1,Home Win,3,0,135,50111.0,0.0,1.0,3958.0,1399.0,1135.0,30.551,78.4835,0.0,1.0,77.9090909090909,22.545454545454547,SK Sturm Graz,2602798.0,4.0,2.0,3935.0,1863.0,1629.0,30.50608695652173,82.3704347826087,3.0,2.0,82.68363636363637,27.454545454545453,Girona FC,0.0,0.022738756947953513,31.811520970186965,25.80848913592724,0.0914866581956798,0.0457433290978399,42.60991105463786,37.2579415501906,0.0,-4.0,0.0,-5.0,6.0,0.0,9.0,0.0,1461.6470702482056,1491.537608326829
524005,CL,UEFA Champions League,2024/2025,5,LEAGUE_STAGE,FINISHED,2024-11-27 20:00:00+00:00,Georgi Kabakov,732,Celtic FC,851,Club Brugge KV,1,1,0,1,0,2,Draw,1,1,131,50050.0,9.0,7.0,3966.0,2017.0,1770.0,31.8135,80.4465,8.0,6.0,83.12181818181818,27.363636363636363,Celtic FC,50043.0,3.0,2.0,3912.0,1921.0,1693.0,31.28684210526316,82.76894736842105,2.0,1.0,87.19,25.181818181818183,Club Brugge KV,0.2042360060514372,0.1588502269288956,45.771558245083206,40.16641452344932,0.06901840490797545,0.046012269938650305,44.19478527607362,38.94938650306748,4.0,-4.0,7.0,0.0,6.0,0.0,6.0,-3.0,1511.5588846738679,1502.0731797497024
524052,CL,UEFA Champions League,2024/2025,6,LEAGUE_STAGE,FINISHED,2024-12-10 17:45:00+00:00,Benoît Bastien,298,Girona FC,64,Liverpool FC,0,1,0,0,-1,1,Away Win,0,3,112,2602798.0,4.0,2.0,3935.0,1863.0,1629.0,30.50608695652173,82.3704347826087,3.0,2.0,82.68363636363637,27.454545454545453,Girona FC,7889.0,10.0,9.0,3963.0,2005.0,1735.0,31.50523809523809,82.94904761904762,9.0,8.0,85.81818181818181,27.181818181818183,Liverpool FC,0.0914866581956798,0.0457433290978399,42.60991105463786,37.2579415501906,0.22710068130204392,0.2043906131718395,45.533686601059806,39.401968205904616,1.0,-4.0,7.0,0.0,7.0,4.0,13.0,7.0,1476.8015124293036,1620.5697703907158
523980,CL,UEFA Champions League,2024/2025,6,LEAGUE_STAGE,FINISHED,2024-12-10 20:00:00+00:00,Slavko Vinčič,3,Bayer 04 Leverkusen,108,FC Internazionale Milano,1,0,0,0,1,1,Home Win,3,0,145,50109.0,5.0,6.0,3971.0,2263.0,2033.0,31.4925,81.851,5.0,4.0,86.01545454545455,26.363636363636363,Bayer 04 Leverkusen,50138.0,6.0,3.0,3963.0,1866.0,1631.0,31.294,84.03,3.0,2.0,85.91818181818182,28.63636363636364,FC Internazionale Milano,0.11332158146562579,0.13598589775875095,51.289347771342236,46.07655502392345,0.13626040878122636,0.06813020439061318,42.376987130961396,37.04012112036336,9.0,7.0,13.0,10.0,9.0,8.0,13.0,9.0,1564.9983628223313,1593.3093379903426
523990,CL,UEFA Champions League,2024/2025,6,LEAGUE_STAGE,FINISHED,2024-12-10 20:00:00+00:00,Anthony Taylor,851,Club Brugge KV,498,Sporting Clube de Portugal,2,1,1,1,1,3,Home Win,3,0,9,50043.0,3.0,2.0,3912.0,1921.0,1693.0,31.28684210526316,82.76894736842105,2.0,1.0,87.19,25.181818181818183,Club Brugge KV,50149.0,9.0,7.0,3966.0,1662.0,1416.0,31.90157894736842,79.17210526315789,6.0,5.0,83.64545454545454,23.454545454545453,Sporting Clube de Portugal,0.06901840490797545,0.046012269938650305,44.19478527607362,38.94938650306748,0.2042360060514372,0.1588502269288956,37.715582450832066,32.13313161875945,4.0,-1.0,7.0,-3.0,6.0,1.0,10.0,3.0,1505.1241044089134,1517.4517814260926
523936,CL,UEFA Champions League,2024/2025,6,LEAGUE_STAGE,FINISHED,2024-12-11 20:00:00+00:00,François Letexier,4,Borussia Dortmund,81,FC Barcelona,2,3,0,0,-1,5,Away Win,0,3,128,52758.0,13.0,7.0,3965.0,2389.0,2144.0,31.347619047619045,78.22714285714285,8.0,6.0,88.28090909090909,27.09090909090909,Borussia Dortmund,50080.0,14.0,14.0,3890.0,2064.0,1815.0,30.629166666666663,82.37916666666666,13.0,12.0,86.11454545454545,24.545454545454547,FC Barcelona,0.29508196721311475,0.158890290037831,54.22698612862547,48.66582597730139,0.32390745501285345,0.32390745501285345,47.753213367609256,41.99228791773779,5.0,3.0,8.0,5.0,4.0,3.0,8.0,6.0,1541.8677019870763,1596.0274434178361
523970,CL,UEFA Champions League,2024/2025,6,LEAGUE_STAGE,FINISHED,2024-12-11 20:00:00+00:00,Jesús Gil Manzano,98,AC Milan,7283,FK Crvena Zvezda,2,1,1,0,1,3,Home Win,3,0,38,50058.0,7.0,6.0,3961.0,2107.0,1914.0,32.1515,81.99199999999999,6.0,4.0,88.13636363636364,26.727272727272727,AC Milan,50069.0,4.0,3.0,3966.0,1491.0,1236.0,30.74217391304348,75.02913043478262,2.0,3.0,77.44727272727272,26.09090909090909,FK Crvena Zvezda,0.1590507447614239,0.13632920979550617,47.87427417318859,43.48901792476647,0.0907715582450832,0.0680786686838124,33.83509833585476,28.048411497730708,6.0,3.0,8.0,3.0,3.0,-3.0,3.0,-8.0,1534.5178083268504,1474.290648936951
524074,CL,UEFA Champions League,2024/2025,6,LEAGUE_STAGE,FINISHED,2024-12-11 20:00:00+00:00,Giorgi Kruashvili,10,VfB Stuttgart,1871,BSC Young Boys,5,1,1,1,4,6,Home Win,3,0,155,50107.0,3.0,3.0,3964.0,2173.0,1915.0,30.96444444444445,85.945,2.0,3.0,85.8790909090909,25.181818181818183,VfB Stuttgart,50031.0,1.0,1.0,3963.0,1476.0,1244.0,31.228181818181817,79.28545454545454,1.0,0.0,81.08454545454546,24.09090909090909,BSC Young Boys,0.0681130171543895,0.0681130171543895,49.336528758829466,43.47880928355197,0.022710068130204392,0.022710068130204392,33.52006056018168,28.251324753974263,4.0,-3.0,7.0,-2.0,0.0,-7.0,0.0,-15.0,1501.6497896024869,1454.5241929318925
523975,CL,UEFA Champions League,2024/2025,7,LEAGUE_STAGE,FINISHED,2025-01-21 17:45:00+00:00,Donatas Rumšas,102,Atalanta BC,2021,SK Sturm Graz,5,0,1,0,5,5,Home Win,3,0,134,52816.0,5.0,4.0,3965.0,2091.0,1808.0,31.839473684210528,77.84263157894736,4.0,4.0,83.28818181818183,27.27272727272728,Atalanta BC,50111.0,0.0,1.0,3958.0,1399.0,1135.0,30.551,78.4835,0.0,1.0,77.9090909090909,22.545454545454547,SK Sturm Graz,0.11349306431273644,0.09079445145018915,47.46279949558638,41.0390920554855,0.0,0.022738756947953513,31.811520970186965,25.80848913592724,2.0,-1.0,6.0,0.0,3.0,-1.0,3.0,-4.0,1584.787646090057,1464.74482691792
524048,CL,UEFA Champions League,2024/2025,7,LEAGUE_STAGE,FINISHED,2025-01-21 20:00:00+00:00,Serdar Gözübüyük,103,Bologna FC 1909,4,Borussia Dortmund,2,1,0,1,1,3,Home Win,3,0,150,52969.0,0.0,0.0,3963.0,1652.0,1363.0,31.017000000000003,78.4,0.0,0.0,80.18181818181819,26.27272727272728,Bologna FC 1909,52758.0,13.0,7.0,3965.0,2389.0,2144.0,31.347619047619045,78.22714285714285,8.0,6.0,88.28090909090909,27.09090909090909,Borussia Dortmund,0.0,0.0,37.51703255109766,30.953822861468584,0.29508196721311475,0.158890290037831,54.22698612862547,48.66582597730139,5.0,2.0,8.0,3.0,0.0,-5.0,4.0,-3.0,1514.8642838572687,1510.6781528117917
524059,CL,UEFA Champions League,2024/2025,7,LEAGUE_STAGE,FINISHED,2025-01-21 20:00:00+00:00,Chris Kavanagh,7509,ŠK Slovan Bratislava,10,VfB Stuttgart,1,3,0,2,-2,4,Away Win,0,3,10,52797.0,2.0,2.0,3960.0,1450.0,1194.0,30.965454545454545,76.10681818181818,2.0,1.0,80.56090909090909,29.09090909090909,ŠK Slovan Bratislava,50107.0,3.0,3.0,3964.0,2173.0,1915.0,30.96444444444445,85.945,2.0,3.0,85.8790909090909,25.181818181818183,VfB Stuttgart,0.045454545454545456,0.045454545454545456,32.95454545454545,27.136363636363637,0.0681130171543895,0.0681130171543895,49.336528758829466,43.47880928355197,0.0,-6.0,0.0,-12.0,9.0,6.0,12.0,7.0,1446.4653931819091,1529.960981940477
523962,CL,UEFA Champions League,2024/2025,7,LEAGUE_STAGE,FINISHED,2025-01-22 17:45:00+00:00,Manfredas Lukjančukas,721,RB Leipzig,498,Sporting Clube de Portugal,2,1,1,0,1,3,Home Win,3,0,146,2603790.0,4.0,3.0,3964.0,1820.0,1578.0,31.722,79.24249999999999,4.0,2.0,82.80363636363637,24.90909090909091,RB Leipzig,50149.0,9.0,7.0,3966.0,1662.0,1416.0,31.90157894736842,79.17210526315789,6.0,5.0,83.64545454545454,23.454545454545453,Sporting Clube de Portugal,0.09081735620585267,0.0681130171543895,41.32189707366297,35.82744702320888,0.2042360060514372,0.1588502269288956,37.715582450832066,32.13313161875945,4.0,1.0,7.0,-2.0,3.0,-2.0,7.0,0.0,1489.5613381964422,1509.9229633068949
523971,CL,UEFA Champions League,2024/2025,7,LEAGUE_STAGE,FINISHED,2025-01-22 20:00:00+00:00,Tobias Stieler,98,AC Milan,298,Girona FC,1,0,1,0,1,1,Home Win,3,0,88,50058.0,7.0,6.0,3961.0,2107.0,1914.0,32.1515,81.99199999999999,6.0,4.0,88.13636363636364,26.727272727272727,AC Milan,2602798.0,4.0,2.0,3935.0,1863.0,1629.0,30.50608695652173,82.3704347826087,3.0,2.0,82.68363636363637,27.454545454545453,Girona FC,0.1590507447614239,0.13632920979550617,47.87427417318859,43.48901792476647,0.0914866581956798,0.0457433290978399,42.60991105463786,37.2579415501906,4.0,-1.0,8.0,0.0,6.0,3.0,6.0,1.0,1540.8903053159015,1467.9789631972355
524006,CL,UEFA Champions League,2024/2025,7,LEAGUE_STAGE,FINISHED,2025-01-22 20:00:00+00:00,Rohit Saggi,732,Celtic FC,1871,BSC Young Boys,1,0,0,0,1,1,Home Win,3,0,135,50050.0,9.0,7.0,3966.0,2017.0,1770.0,31.8135,80.4465,8.0,6.0,83.12181818181818,27.363636363636363,Celtic FC,50031.0,1.0,1.0,3963.0,1476.0,1244.0,31.228181818181817,79.28545454545454,1.0,0.0,81.08454545454546,24.09090909090909,BSC Young Boys,0.2042360060514372,0.1588502269288956,45.771558245083206,40.16641452344932,0.022710068130204392,0.022710068130204392,33.52006056018168,28.251324753974263,5.0,2.0,6.0,-4.0,0.0,-10.0,0.0,-16.0,1511.1968752497182,1448.5226184600092
524060,CL,UEFA Champions League,2024/2025,7,LEAGUE_STAGE,FINISHED,2025-01-22 20:00:00+00:00,Alejandro Hernández Hernández,907,AC Sparta Praha,108,FC Internazionale Milano,0,1,0,1,-1,1,Away Win,0,3,31,50033.0,5.0,4.0,3960.0,1076.0,776.0,30.895454545454548,67.94454545454545,5.0,3.0,70.17545454545456,25.545454545454547,AC Sparta Praha,50138.0,6.0,3.0,3963.0,1866.0,1631.0,31.294,84.03,3.0,2.0,85.91818181818182,28.63636363636364,FC Internazionale Milano,0.11363636363636363,0.09090909090909091,24.454545454545453,17.636363636363637,0.13626040878122636,0.06813020439061318,42.376987130961396,37.04012112036336,0.0,-9.0,1.0,-14.0,7.0,3.0,13.0,8.0,1473.746148212349,1616.3780498134465
523935,CL,UEFA Champions League,2024/2025,8,LEAGUE_STAGE,FINISHED,2025-01-29 20:00:00+00:00,João Pinheiro,5,FC Bayern München,7509,ŠK Slovan Bratislava,3,1,1,0,2,4,Home Win,3,0,143,50037.0,11.0,8.0,3964.0,2889.0,2647.0,30.5435,89.7675,9.0,7.0,90.12181818181818,27.63636363636364,FC Bayern München,52797.0,2.0,2.0,3960.0,1450.0,1194.0,30.965454545454545,76.10681818181818,2.0,1.0,80.56090909090909,29.09090909090909,ŠK Slovan Bratislava,0.24974772956609487,0.18163471241170534,65.5928355196771,60.098385469223004,0.045454545454545456,0.045454545454545456,32.95454545454545,27.136363636363637,6.0,-1.0,12.0,5.0,0.0,-5.0,0.0,-10.0,1616.1533736333508,1435.9907150373874
523941,CL,UEFA Champions League,2024/2025,8,LEAGUE_STAGE,FINISHED,2025-01-29 20:00:00+00:00,Michael Oliver,81,FC Barcelona,102,Atalanta BC,2,2,0,0,0,4,Draw,1,1,6,50080.0,14.0,14.0,3890.0,2064.0,1815.0,30.629166666666663,82.37916666666666,13.0,12.0,86.11454545454545,24.545454545454547,FC Barcelona,52816.0,5.0,4.0,3965.0,2091.0,1808.0,31.839473684210528,77.84263157894736,4.0,4.0,83.28818181818183,27.27272727272728,Atalanta BC,0.32390745501285345,0.32390745501285345,47.753213367609256,41.99228791773779,0.11349306431273644,0.09079445145018915,47.46279949558638,41.0390920554855,7.0,7.0,7.0,5.0,6.0,5.0,8.0,5.0,1593.1088792980258,1598.7224837865833
523983,CL,UEFA Champions League,2024/2025,8,LEAGUE_STAGE,FINISHED,2025-01-29 20:00:00+00:00,Georgi Kabakov,3,Bayer 04 Leverkusen,907,AC Sparta Praha,2,0,1,0,2,2,Home Win,3,0,131,50109.0,5.0,6.0,3971.0,2263.0,2033.0,31.4925,81.851,5.0,4.0,86.01545454545455,26.363636363636363,Bayer 04 Leverkusen,50033.0,5.0,4.0,3960.0,1076.0,776.0,30.895454545454548,67.94454545454545,5.0,3.0,70.17545454545456,25.545454545454547,AC Sparta Praha,0.11332158146562579,0.13598589775875095,51.289347771342236,46.07655502392345,0.11363636363636363,0.09090909090909091,24.454545454545453,17.636363636363637,4.0,1.0,10.0,3.0,0.0,-9.0,0.0,-15.0,1603.2025794476892,1464.9670715526606
